item_category_name	item_brand_name
tops	dolce vita
tops	neon buddha
sportswear	hanes
sportswear	prana
sportswear	onzie
sportswear	just my size
sportswear	french toast
sportswear	new balance
sportswear	oshkosh b'gosh
sportswear	ncaa by outerstuff
sportswear	pga tour
sportswear	guess
sportswear	littlearth
sportswear	carter's
sportswear	stephen joseph
sportswear	picnic time
sportswear	xoxo
sportswear	seafolly
sportswear	siskiyou
sportswear	jacques moret
sportswear	rock'em apparel
sportswear	marika
sportswear	thorlos
sportswear	gen 2
sportswear	tru-spec
sportswear	rbx
sportswear	alo yoga
sportswear	the party animal
sportswear	stx
sportswear	gaiam
sportswear	rip curl
sportswear	soft as a grape
sportswear	champion
sportswear	clementine apparel
sportswear	wes and willy
sportswear	logo brands
sportswear	andy & evan
sportswear	columbia
sportswear	capezio
sportswear	giii for her
sportswear	cb sports
sportswear	petit bateau
sportswear	russell athletic
sportswear	junk food
sportswear	gold toe
sportswear	gildan
sportswear	jerzees
sportswear	soffe
sportswear	fruit of the loom
sportswear	2(x)ist
sportswear	zutano
sportswear	asics
sportswear	party animal
sportswear	medipeds
sportswear	danskin
sportswear	thorlo
sportswear	koral
sportswear	charles river apparel
sportswear	falke
sportswear	thorlos experia
sportswear	cutter & buck
sportswear	marc new york performance
sportswear	quiksilver
sportswear	minkpink
sportswear	head
sportswear	natori
sportswear	jockey
sportswear	spalding
sportswear	powersox
sportswear	the mountain
sportswear	copper fit
sportswear	rvca
sportswear	triumph
sportswear	alpha industries
sportswear	brag
sportswear	bugatchi
sportswear	skechers
sportswear	champion life
sportswear	crazy 8
sportswear	just bones boardwear
sportswear	landau
sportswear	party animal toys
sportswear	wigwam
sportswear	g-star raw
sportswear	shape activewear
sportswear	camp david
sportswear	quiksilver young men's sportswear
sportswear	goddess
sportswear	alternative
sportswear	haggar
sportswear	signature brands
sportswear	woolrich
sportswear	galiva
sportswear	perry ellis
sportswear	bjorn borg
sportswear	gymboree
sportswear	russel bigl big athl bigetic
sportswear	hawke & co
sportswear	vimmia
sportswear	'47
sportswear	emporio armani
sportswear	merrell
sportswear	brixton
sportswear	theory
sportswear	terez
sportswear	avalanche
sportswear	ivanka trump
sportswear	nux
sportswear	betsey johnson
sportswear	2xu
sportswear	burt's bees baby
sportswear	hpe
sportswear	crocs
sportswear	retrofit sportswear
sportswear	[blanknyc]
sportswear	wolverine
sportswear	cubavera
sportswear	good hyouman
sportswear	shock absorber
sportswear	royce lingerie
sportswear	oakley
sportswear	blanc noir
sportswear	maaji
sportswear	lamaze
sportswear	a|x armani exchange
sportswear	top flight
sportswear	sam edelman active
sportswear	pl movement by pink lotus
sportswear	realtree
sportswear	volcom
sportswear	bench
sportswear	nba by outerstuff
sportswear	profile big & tall
sportswear	sansha
sportswear	helly hansen
sportswear	outerstuff
sportswear	fit for me by fruit of the loom
sportswear	j.lindeberg
sportswear	unk nba
sportswear	alta gracia
sportswear	nfl by outerstuff
sportswear	canterbury
sportswear	blue 84
sportswear	carnival
sportswear	arctix
sportswear	kensie
sportswear	nixon
sportswear	lily of france
sportswear	roxy
sportswear	colosseum
sportswear	gia mia
sportswear	duck house
sportswear	champro
sportswear	j america
sportswear	hfx
sportswear	southpole
sportswear	robert graham
sportswear	splendid
sportswear	icer brands
sportswear	boelter brands
sportswear	o'neill wetsuits
sportswear	freestyle by danskin
sportswear	russell athletic heritage
sportswear	vertx
sportswear	craft sportswear
sportswear	neff
sportswear	soybu
sportswear	ug apparel
sportswear	original retro brand
sportswear	green dragon
sandals	teva
sandals	reef
sandals	crocs
sandals	aerosoles
sandals	fitflop
sandals	ecco
sandals	polo ralph lauren
sandals	skechers
sandals	miz mooz
sandals	keen
sandals	adrianna papell
sandals	report
sandals	steve madden
sandals	bandolino
sandals	crevo
sandals	step & stride
sandals	el naturalista
sandals	softwalk
sandals	sanuk
sandals	chinese laundry
sandals	flojos
sandals	roxy
sandals	havaianas
sandals	ivanka trump
sandals	dc
sandals	loeffler randall
sandals	cobb hill
sandals	aravon
sandals	aquatalia by marvin k.
sandals	bcbgeneration
sandals	quiksilver
sandals	nanette lepore
sandals	frye
sandals	salt water sandals
sandals	jambu
sandals	mephisto
sandals	kenneth cole
sandals	pelle moda
sandals	dansko
sandals	dc shoes
sandals	sbicca
sandals	dockers
sandals	steven by steve madden
sandals	camper
sandals	cobb hill collection
sandals	yellow box
sandals	bella vita
sandals	spenco
sandals	badgley mischka
sandals	bearpaw
sandals	billabong
sandals	rocky
sandals	kenneth cole new york
sandals	spring step
sandals	anne klein
sandals	volcom
sandals	propet
sandals	jsport by jambu
sandals	gentle souls
sandals	copper fit
sandals	dirty laundry
sandals	annie
sandals	natural soul
sandals	easy street
sandals	cl by chinese laundry
sandals	volatile
sandals	kenneth cole reaction
sandals	tommy bahama
sandals	muk luks
sandals	dolce vita
sandals	blue by betsey johnson
sandals	rocket dog
sandals	seychelles
sandals	franco sarto
sandals	geox
sandals	nina
sandals	lfl by lust for life
sandals	neat feat
sandals	walking cradles
sandals	donald j pliner
sandals	jbu by jambu
sandals	sam edelman
sandals	eastland
sandals	fila
sandals	mia amore
sandals	lifestride
sandals	muck boot
sandals	kaanas
sandals	joie
sandals	j slides
sandals	matisse
sandals	columbia
sandals	chooka
sandals	taryn rose
sandals	carlos by carlos santana
sandals	athena alexander
sandals	vince camuto
sandals	fergalicious
sandals	ipanema
sandals	easy spirit
sandals	dr. scholl's shoes
sandals	naturalizer
sandals	marc jacobs
sandals	oofos
sandals	lucky brand
sandals	kelsi dagger brooklyn
sandals	oshkosh b'gosh
sandals	kamik
sandals	marc fisher
sandals	zigi soho
sandals	flexus by spring step
sandals	l'artiste by spring step
sandals	michael antonio
sandals	propét
sandals	freewaters
sandals	mozo
sandals	soaprocks
sandals	musse & cloud
sandals	cobian
sandals	gbx
sandals	romika
sandals	tamaris
sandals	bc footwear
sandals	bogs
sandals	o'neill
sandals	pediped
sandals	iron fist
sandals	nine west
sandals	brinley co
sandals	pour la victoire
sandals	2 lips too
sandals	callisto
sandals	northside
sandals	see kai run
sandals	splendid
sandals	acorn
sandals	qupid
sandals	imagine vince camuto
sandals	jambukd
sandals	unlisted by kenneth cole
sandals	bed|stu
sandals	coconuts by matisse
sandals	corso como
sandals	ted baker
sandals	jack rogers
sandals	coolway
sandals	tahari
sandals	jessica simpson
sandals	very volatile
sandals	stacy adams
sandals	jellypop
sandals	dawgs
sandals	dr. martens
sandals	dyeables, inc womens
sandals	charles by charles david
sandals	aravon by new balance
sandals	florsheim
sandals	scott hawaii
sandals	katy perry
sandals	baretraps
sandals	zaxy
sandals	stride rite
sandals	the children's place
sandals	timberland
sandals	bernardo
sandals	western chief
sandals	fergie
sandals	josef seibel
sandals	cole haan
sandals	vionic
sandals	touch ups
sandals	terra
sandals	naot footwear
sandals	stuart weitzman
sandals	patricia nash
sandals	xoxo
sandals	kensie
sandals	white mountain
sandals	love & liberty
sandals	chinese laundry kristin cavallari
sandals	haflinger
sandals	timberland pro
sandals	superga
sandals	charles david
sandals	dunham
sandals	ryka
sandals	ridge footwear
sandals	cudas
sandals	stetson
sandals	cliffs by white mountain
sandals	onex
sandals	roper
sandals	circus by sam edelman
sandals	avec les filles
sandals	rampage
sandals	kendall + kylie
sandals	livie & luca
sandals	trotters
sandals	ash
sandals	andré assous
sandals	powerstep
sandals	bettie page
sandals	mini melissa
sandals	vince
sandals	indigo rd.
sandals	blowfish
sandals	unionbay
sandals	bernie mev
sandals	teva womens
sandals	lindsay phillips
sandals	diesel
sandals	the highest heel
sandals	body glove
sandals	dyeables
sandals	schutz
sandals	n.y.l.a.
sandals	nanette nanette lepore
sandals	rachel zoe
sandals	fly london
sandals	shellys london
sandals	adrienne vittadini
sandals	guess
sandals	joules
sandals	kate spade new york
sandals	not rated
sandals	rider
sandals	betsey johnson
sandals	style by charles david
sandals	dr. scholl's
sandals	amalfi by rangoni
sandals	jack wolfskin
sandals	otbt
sandals	see by chloé
sandals	bettye muller
boots	timberland
boots	easy spirit
boots	fly london
boots	joules
boots	bogs
boots	timberland pro
boots	skechers
boots	thirtytwo
boots	aerosoles
boots	michael antonio
boots	danner
boots	hi-tec
boots	dunham
boots	iron age
boots	marc new york by andrew marc
boots	kamik
boots	penny loves kenny
boots	vince camuto
boots	nunn bush
boots	dr. scholl's
boots	crocs
boots	softwalk
boots	ecco
boots	sanuk
boots	frye
boots	cobb hill collection
boots	crevo
boots	northside
boots	dansko
boots	fitflop
boots	lucky brand
boots	english laundry
boots	journee collection
boots	el naturalista
boots	blowfish
boots	kenneth cole reaction
boots	naturalizer
boots	western chief
boots	bloch
boots	georgia boots
boots	keen utility
boots	pelle moda
boots	joseph abboud
boots	eastland
boots	unlisted by kenneth cole
boots	charles david
boots	steve madden
boots	reef
boots	kenneth cole new york
boots	tundra
boots	lifestride
boots	zanzara
boots	muck boots
boots	ferrini
boots	fergie
boots	stuart weitzman
boots	bed|stu
boots	rocky
boots	dolce vita
boots	florsheim
boots	l'artiste by spring step
boots	avenger safety footwear
boots	georgia
boots	sorel
boots	muck boot
boots	aquatalia by marvin k.
boots	brinley co
boots	badgley mischka
boots	jessica simpson
boots	unionbay
boots	john deere
boots	indigo rd.
boots	nine west
boots	dirty laundry
boots	5.11
boots	not rated
boots	adtec
boots	charles by charles david
boots	matisse
boots	seychelles
boots	bella vita
boots	muk luks
boots	corso como
boots	rampage
boots	fila
boots	pour la victoire
boots	sbicca
boots	romika
boots	carlos by carlos santana
boots	mas artisan
boots	laredo
boots	aravon by new balance
boots	taryn rose
boots	bcbgeneration
boots	carhartt
boots	jbu by jambu
boots	lacrosse
boots	dan post boot company
boots	kenneth cole
boots	rocket dog
boots	report
boots	chinese laundry
boots	easy street
boots	madden girl
boots	fergalicious
boots	stetson
boots	dc
boots	cobb hill
boots	baffin
boots	dr. martens
boots	nautilus safety footwear
boots	tin haul shoes
boots	roper
boots	la canadienne
boots	tingley
boots	propét
boots	native
boots	naughty monkey
boots	geox
boots	gbx
boots	mia amore
boots	jellypop
boots	georgia boot
boots	cinch
boots	tretorn
boots	franco sarto
boots	trotters
boots	dr. scholl's shoes
boots	durango
boots	wells lamont
boots	ride tec
boots	pearl izumi
boots	roxy
boots	gentle souls
boots	very volatile
boots	sugar
boots	bugatchi
boots	sam edelman
boots	magnum
boots	chooka
boots	bostonian
boots	justin boots
boots	itasca
boots	volcom
boots	polo ralph lauren
boots	lugz
boots	madden
boots	lucchese bootmaker
boots	patricia nash
boots	nanette lepore
boots	circus by sam edelman
boots	izod
boots	marc fisher
boots	jsport by jambu
boots	giorgio brutini
boots	jambu
boots	qupid
boots	volatile
boots	lfl by lust for life
boots	splendid
boots	style by charles david
boots	cl by chinese laundry
boots	musse & cloud
boots	nomad
boots	viking footwear
boots	billabong
boots	columbia
boots	mini melissa
boots	keen
boots	willowbee
boots	aquatalia
boots	see kai run
boots	gia mia
boots	steven by steve madden
boots	kendall + kylie
boots	lauren by ralph lauren
boots	bandolino
boots	dingo
boots	ellie shoes
boots	stride rite
boots	katy perry
boots	schutz
boots	mephisto
boots	ash
boots	azura by spring step
boots	stacy adams
boots	cole haan
boots	tommy bahama
boots	kelsi dagger brooklyn
boots	2 lips too
boots	coolway
boots	woolrich
boots	spring step
boots	nina
boots	ted baker
boots	lamo
boots	deer stags
boots	joie
boots	bc footwear
boots	bzees
boots	donald j pliner
boots	jack rogers
boots	dawgs
boots	cinch boots
boots	madshus
boots	rachel zoe
boots	roma boots
boots	honeywell muck b
boots	h by hudson
boots	guess
boots	kodiak
boots	carter's
boots	opportunity shoes - corso como
boots	josef seibel
boots	rw by robert wayne
boots	vibram
boots	miz mooz
boots	loeffler randall
boots	baretraps
boots	bernardo
boots	ara
boots	marc jacobs
boots	eileen fisher
boots	np surf
boots	bos. & co.
boots	sjp by sarah jessica parker
boots	dream pairs
boots	walking cradles
boots	dav
boots	phantom aquatics
boots	livie & luca
boots	j slides
boots	kate spade new york
boots	g.h. bass & co.
